100
2
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 
78 84 81 49 38 51 53 28 79 45 5 92 29 16 66 8 79 32 94 9 78 5 53 64 58 3 81 21 64 75 13 96 82 59 60 71 63 87 100 35 4 40 39 1 76 23 34 86 51 1 17 6 31 36 88 32 25 83 29 98 43 52 76 18 41 56 59 41 90 12 2 66 62 95 80 72 6 67 68 85 10 47 15 10 37 48 27 31 43 38 44 9 77 45 11 68 57 61 61 23 
70 97 87 74 83 72 88 5 9 26 39 76 34 88 14 92 3 93 100 77 75 67 56 85 2 22 19 38 19 64 40 99 32 76 61 8 65 28 86 24 3 42 31 8 58 71 41 21 85 50 12 44 4 38 11 6 87 10 25 70 37 52 83 2 80 29 6 1 47 96 73 33 62 50 7 59 89 49 33 71 58 27 51 46 59 57 27 37 78 15 94 45 80 17 73 79 92 42 30 44 
11 66 38 31 3 35 63 92 4 69 70 99 45 11 26 28 39 28 7 55 77 56 80 48 91 78 12 87 65 94 23 22 53 42 94 60 26 71 87 96 72 15 32 9 83 100 68 18 21 2 29 19 6 90 81 46 98 70 18 44 85 59 95 25 47 31 58 74 29 82 93 48 27 30 60 50 82 1 49 17 54 24 89 10 79 1 72 6 86 5 73 93 52 67 61 35 20 64 33 4 
11 83 59 66 29 18 87 99 5 30 31 33 42 68 84 66 32 96 1 22 44 45 45 25 29 49 7 56 34 51 12 3 13 12 81 98 13 87 64 62 86 14 85 79 7 99 23 61 97 76 56 74 69 37 8 80 5 38 64 36 85 41 62 48 15 63 4 94 76 75 52 82 36 14 72 26 41 65 39 2 9 53 74 68 47 15 46 39 28 67 57 89 2 55 24 17 58 10 55 10 
46 34 46 69 35 73 59 61 72 15 91 35 78 57 53 28 40 25 23 36 86 11 28 67 83 58 15 41 22 12 21 92 60 59 30 64 48 17 80 77 36 42 84 70 14 95 51 26 97 23 99 85 33 71 51 65 5 56 7 45 100 84 99 19 87 52 18 50 3 89 38 1 55 8 62 9 94 71 75 31 44 66 80 100 34 20 90 68 21 49 42 29 81 53 63 89 74 27 55 4 
19 53 26 70 40 97 43 31 54 36 77 72 61 59 56 34 40 24 4 95 67 35 45 87 79 89 90 72 80 6 25 35 50 39 89 2 64 21 92 68 27 24 85 64 38 96 48 62 84 29 17 22 44 76 51 57 42 82 75 30 8 39 94 52 30 46 46 90 57 71 41 78 11 31 73 71 16 99 10 63 68 37 21 66 15 100 34 65 62 7 8 78 60 76 9 36 94 96 3 13 
12 85 2 3 98 63 76 92 8 74 35 63 41 48 41 40 93 23 77 27 81 7 82 18 77 10 28 45 62 49 51 45 98 11 47 60 92 89 95 78 30 24 29 26 37 78 52 53 88 86 40 59 64 94 39 99 14 21 42 36 56 84 90 86 6 31 85 74 14 38 66 100 21 3 4 54 15 100 15 46 66 32 99 61 4 22 60 11 39 93 19 54 69 10 70 6 91 17 96 68 
89 90 34 5 87 88 88 62 46 22 63 64 56 40 42 45 9 59 17 20 31 58 28 24 27 93 21 100 61 11 73 27 64 49 14 43 71 1 35 92 81 96 42 98 55 98 32 71 80 10 11 32 94 37 23 22 97 95 8 37 10 47 85 83 59 78 77 53 46 43 35 70 99 83 67 96 52 86 54 84 44 8 53 23 63 84 7 18 54 36 86 40 76 29 4 25 72 51 50 49 
1 48 13 95 82 64 35 23 81 47 62 53 84 90 2 83 79 93 87 33 29 4 36 66 54 72 91 71 16 98 16 87 43 59 96 21 49 3 41 81 89 61 49 44 53 74 58 76 11 2 21 55 41 7 95 14 99 73 37 92 42 40 3 27 76 39 17 14 60 56 32 50 88 100 71 19 45 34 11 51 69 45 73 57 40 35 77 10 8 88 100 67 82 83 44 6 1 29 9 12 
23 10 72 2 77 81 33 16 97 48 5 78 44 84 13 78 34 19 12 46 11 84 88 86 62 36 38 66 44 39 83 76 54 90 87 93 48 89 54 62 50 75 76 99 95 47 72 100 11 25 55 25 80 63 18 29 79 63 79 23 40 13 3 100 58 42 52 75 71 66 73 41 28 59 45 42 92 14 22 61 15 64 26 32 24 8 9 52 35 51 34 74 94 3 74 30 96 91 37 70 
69 12 30 1 6 63 16 36 67 20 98 75 82 94 73 11 26 23 31 93 71 64 60 95 99 15 28 59 82 38 25 65 69 9 27 5 42 7 37 23 39 70 15 49 90 61 92 47 14 89 52 79 31 91 8 98 48 83 96 85 41 64 35 28 74 53 2 90 40 62 87 100 97 83 55 87 46 68 78 50 53 56 35 57 72 62 93 73 59 24 36 19 95 66 100 12 86 65 70 32 
18 87 85 14 26 84 21 31 52 86 15 46 91 22 63 23 89 85 1 1 2 79 92 87 90 56 57 18 12 82 34 24 36 16 95 92 43 35 96 100 59 62 81 74 57 17 88 37 63 58 3 71 6 73 58 90 36 93 47 83 45 73 16 64 17 79 54 93 54 8 39 19 91 27 46 33 28 30 27 45 7 67 94 68 55 82 4 56 78 68 60 47 80 65 51 21 97 69 64 8 
83 22 74 86 41 4 71 37 40 53 83 51 7 68 96 59 99 45 55 93 8 47 18 44 85 11 91 29 78 80 82 5 15 99 60 23 7 63 97 54 89 28 64 6 32 100 95 67 34 75 36 98 72 30 73 25 85 27 77 80 77 27 69 42 18 73 37 15 12 50 57 1 9 93 74 59 24 34 29 61 46 46 91 66 86 60 100 38 45 54 58 14 84 31 13 33 50 88 3 38 
94 34 42 37 51 12 50 51 29 82 78 38 30 69 16 60 29 97 77 21 87 83 54 43 74 86 45 59 15 88 96 76 10 57 72 39 22 99 34 46 95 6 18 1 71 62 13 64 89 92 44 71 24 27 16 66 69 61 60 50 67 53 88 55 8 70 27 24 100 3 90 14 84 85 49 36 33 43 15 8 37 48 80 52 4 40 12 93 38 23 67 22 26 86 93 58 98 17 41 41 
86 14 46 100 77 91 2 92 2 85 71 31 82 80 59 64 68 18 40 44 66 53 72 32 94 23 48 37 58 73 75 41 96 8 18 92 55 32 42 12 60 86 20 8 45 47 76 13 14 28 81 19 22 66 75 19 84 39 43 61 87 1 65 4 74 99 55 34 25 56 24 51 95 90 50 27 80 25 49 50 17 30 37 88 89 27 9 34 78 98 85 84 53 74 83 70 33 16 5 94 
10 58 75 54 62 21 43 38 47 88 82 14 36 77 26 8 74 3 77 21 72 4 27 42 96 99 65 11 7 57 31 78 43 24 9 66 39 5 81 31 94 69 59 2 50 88 68 28 99 90 12 70 4 71 68 23 56 96 23 70 48 74 16 86 46 40 58 52 79 17 95 87 51 61 1 29 16 17 11 13 78 35 76 45 100 64 75 34 30 42 98 55 18 87 91 63 98 55 57 46 
35 90 56 65 16 80 53 10 78 59 56 41 52 69 23 62 19 26 14 95 57 6 1 69 38 33 25 98 39 84 8 21 19 8 39 24 67 35 52 76 9 9 91 85 45 99 54 60 31 20 21 43 74 2 45 25 27 28 5 22 82 40 84 81 97 2 100 30 70 82 17 94 88 90 86 23 4 44 6 31 68 80 75 51 100 4 93 73 33 12 1 48 77 91 40 61 85 7 11 72 
28 24 62 99 54 38 39 14 30 93 41 100 97 8 82 16 17 3 74 79 96 89 89 27 1 32 72 33 29 49 18 48 71 61 52 46 88 34 86 15 3 66 38 78 100 35 7 73 22 28 50 80 60 63 98 53 6 69 85 76 17 87 31 49 31 6 36 33 43 55 94 26 1 70 91 53 87 84 9 39 99 51 37 45 80 71 58 24 34 59 52 56 86 62 65 65 58 29 9 85 
53 74 6 40 63 49 19 28 75 48 37 12 91 54 38 61 8 73 78 39 45 89 42 56 100 82 40 50 46 76 7 58 4 67 59 99 36 42 20 83 31 8 94 32 97 49 61 47 88 41 99 77 27 2 30 2 88 57 7 3 37 93 86 20 30 57 71 39 16 22 44 13 87 23 4 98 86 53 16 91 72 21 35 9 64 92 48 97 32 69 19 29 14 68 23 96 95 63 6 85 
1 96 28 40 2 33 99 39 16 91 17 92 4 55 42 56 84 87 22 82 7 38 80 27 31 46 20 12 10 67 52 85 99 17 16 75 65 20 8 86 85 29 63 44 94 24 62 93 22 71 61 52 78 14 75 95 76 69 19 38 56 81 26 9 37 64 80 72 39 25 96 59 91 92 97 27 35 2 13 24 10 18 12 32 30 59 93 42 6 51 19 82 44 15 5 77 50 23 87 29 
2 3 66 92 43 88 92 75 41 43 69 45 87 84 29 55 5 23 54 74 73 34 54 47 65 10 48 46 78 36 36 70 76 86 78 20 59 29 28 100 35 8 51 51 64 60 53 97 21 62 26 35 49 25 74 99 62 56 83 38 27 22 68 96 66 7 52 57 37 40 99 34 75 41 23 63 20 42 13 67 80 11 86 13 14 55 17 8 61 4 49 98 90 96 85 57 69 14 89 60 
60 64 41 90 44 25 59 77 72 4 15 70 14 95 51 47 11 94 71 20 57 74 36 86 66 81 65 74 9 62 71 46 48 31 52 25 99 30 6 64 50 34 92 98 91 1 97 29 54 38 15 100 79 92 33 96 73 78 21 43 79 26 4 12 24 9 6 83 63 1 80 40 68 31 82 14 69 89 90 87 77 82 59 18 54 83 52 47 23 28 34 98 17 16 97 17 87 32 3 5 
16 6 91 55 5 83 3 58 9 11 89 36 73 15 56 21 51 56 18 62 57 74 85 48 50 14 3 8 90 22 43 33 64 93 77 13 65 13 38 60 17 40 58 80 28 7 41 1 38 9 67 32 25 99 96 95 47 92 24 15 44 25 99 81 76 90 29 10 83 84 37 61 45 23 52 59 23 45 86 79 36 59 68 80 17 81 60 79 30 51 11 31 78 10 41 19 1 61 67 72 
5 6 59 7 56 31 46 90 34 36 49 67 26 5 71 88 99 73 77 90 56 79 68 51 14 52 40 21 22 7 1 47 57 61 30 50 96 39 89 64 81 13 38 62 83 59 88 10 77 55 17 85 95 1 42 54 72 87 48 76 74 58 32 94 16 100 27 58 43 38 26 20 20 27 62 54 80 33 74 44 75 99 11 45 70 34 86 37 47 93 6 8 15 71 25 93 28 65 2 57 
90 17 85 29 45 25 94 9 94 18 12 46 35 80 15 36 87 88 25 65 10 54 85 18 4 1 2 30 72 74 99 97 27 11 39 55 53 55 14 3 53 91 16 97 76 98 100 7 44 19 30 51 93 9 12 23 29 56 64 93 92 52 43 77 40 7 66 4 74 54 50 83 10 5 87 78 89 84 35 90 19 13 32 95 17 58 33 5 57 31 48 26 34 78 57 38 79 52 39 13 
31 11 64 10 3 23 46 29 45 73 82 46 71 58 85 55 17 11 21 99 53 81 12 55 80 26 70 39 85 17 86 26 23 91 53 94 80 6 56 95 99 65 16 18 47 24 74 13 59 88 42 94 16 20 42 93 1 14 32 62 8 89 96 50 19 71 40 4 54 14 69 22 40 41 28 19 61 51 95 24 61 44 96 87 35 5 74 83 30 69 89 75 60 97 70 44 63 33 18 92 
36 82 63 12 23 91 35 59 94 24 72 87 74 75 35 29 44 54 58 87 38 62 58 65 46 94 100 39 25 32 78 71 67 6 69 95 88 68 28 98 51 14 48 32 72 56 99 98 31 33 90 51 34 85 53 19 67 92 24 10 27 15 37 84 84 93 21 18 1 13 55 61 61 15 57 56 49 16 33 5 42 92 57 30 40 66 14 43 60 62 70 52 19 3 34 46 73 47 60 49 
86 75 89 47 9 50 44 10 53 32 56 3 83 13 78 19 6 63 64 92 6 22 13 76 97 8 49 29 97 21 87 25 88 7 8 95 61 20 94 36 57 40 10 51 90 78 9 58 47 7 71 84 66 38 31 79 41 85 52 69 90 45 73 81 93 82 65 86 57 28 52 65 53 26 64 35 63 42 17 51 54 27 70 25 14 12 94 74 32 3 35 40 44 60 96 48 62 39 20 91 
22 1 93 21 71 58 68 25 26 100 75 89 86 54 15 77 18 34 99 30 71 6 94 66 80 43 67 47 28 11 62 60 70 87 7 35 88 23 30 46 82 33 10 16 37 20 12 28 53 69 18 12 68 50 48 17 93 74 82 36 22 63 61 81 62 2 29 58 85 52 95 66 92 94 3 45 55 95 31 56 42 65 9 98 37 79 51 5 90 20 32 43 16 35 13 67 41 76 24 4 
61 72 71 77 96 34 32 45 91 31 22 10 43 70 87 8 9 27 42 76 30 100 4 38 41 49 93 57 9 57 20 56 59 53 75 74 6 37 94 46 76 59 56 3 65 70 64 35 21 60 21 12 96 30 28 50 16 36 46 64 41 79 34 43 3 44 66 80 28 81 80 38 82 47 77 88 15 5 32 83 19 39 18 26 78 63 55 71 17 90 40 24 88 4 20 86 62 6 24 55 
74 39 20 34 9 33 73 88 68 86 92 19 59 58 29 60 60 97 87 83 25 63 24 54 85 13 50 66 74 18 48 100 78 91 1 80 42 7 75 89 56 82 3 51 30 30 55 31 85 8 45 7 65 31 36 8 22 40 26 16 78 51 22 49 98 91 62 27 55 13 32 3 38 45 36 10 93 75 84 44 12 57 95 40 94 14 37 5 5 43 20 11 23 17 42 95 41 17 50 90 
31 16 39 24 70 21 87 92 5 63 39 71 75 23 98 13 1 59 96 17 20 44 66 10 42 90 20 89 56 44 55 53 81 59 53 11 79 72 73 50 95 14 33 90 96 2 100 94 46 9 80 36 26 86 40 34 93 37 7 88 91 68 69 72 82 64 82 1 6 28 3 62 52 48 75 40 45 35 69 25 33 84 79 18 32 22 14 2 8 63 41 97 15 48 84 4 9 34 55 89 
68 56 17 23 18 73 95 44 48 58 71 88 40 58 72 51 8 28 77 69 82 86 80 9 54 12 99 15 35 70 71 2 93 43 62 75 64 35 72 60 22 57 76 100 3 23 19 90 87 39 18 37 34 66 7 88 80 24 63 29 30 1 4 12 9 92 15 81 89 38 10 13 96 46 5 67 7 91 94 8 81 82 30 56 84 24 41 64 42 43 11 49 5 62 21 53 97 55 86 69 
96 36 4 83 60 90 46 65 60 80 19 8 99 33 31 53 9 97 71 17 61 28 39 67 86 1 50 57 83 71 50 55 22 89 99 89 85 95 33 95 73 38 6 58 75 94 93 23 72 24 15 52 79 67 87 51 41 98 64 78 38 56 40 44 11 63 57 96 66 85 14 12 69 65 35 6 43 45 25 7 35 44 64 18 22 55 81 66 76 29 84 94 76 79 78 88 10 68 26 30 
21 28 80 30 1 29 92 62 73 97 31 23 9 11 77 41 71 100 54 52 16 37 76 45 15 86 75 34 10 44 78 77 28 19 55 81 83 68 18 64 4 98 31 56 50 49 13 57 21 6 46 20 100 51 82 84 58 14 87 43 70 29 55 5 38 47 35 88 79 74 42 43 57 20 63 82 1 26 36 10 98 83 96 2 8 93 48 67 19 32 12 15 42 54 60 46 61 71 70 67 
99 86 27 23 85 55 11 8 100 14 4 91 92 50 46 96 9 88 40 1 29 22 4 91 18 32 95 22 45 80 25 25 87 54 15 24 40 31 48 72 39 56 74 63 52 64 10 37 54 30 31 48 49 18 28 2 45 63 16 47 59 86 98 10 21 3 76 17 41 33 70 29 9 11 85 5 38 53 60 79 84 95 33 30 68 97 79 93 28 84 20 58 35 46 59 81 34 87 88 75 
12 62 62 19 75 100 27 39 84 39 80 72 28 92 68 70 37 33 45 73 3 90 42 16 49 41 57 38 27 83 10 11 70 78 20 81 15 58 50 23 5 31 43 12 47 82 34 55 56 59 2 91 34 43 51 99 86 24 3 17 4 6 72 40 92 78 40 68 46 94 55 14 17 93 15 84 1 44 98 16 60 87 45 79 47 82 69 2 48 36 10 36 77 66 76 59 75 95 61 29 
27 43 10 78 80 44 98 68 31 9 60 57 40 52 28 22 35 89 32 35 93 82 11 31 85 61 66 32 54 2 14 48 33 73 14 66 65 53 61 84 4 26 77 25 51 56 39 55 59 55 74 82 93 57 6 16 70 94 34 5 3 7 7 8 94 24 46 64 36 39 38 47 12 79 37 33 95 97 1 72 17 52 58 17 6 74 89 23 30 54 26 91 47 22 77 81 15 23 95 36 
78 68 1 74 20 100 90 15 14 83 37 5 73 34 82 1 95 93 13 8 43 71 61 70 17 32 16 64 49 30 36 10 27 63 82 53 30 92 77 46 25 17 56 11 97 9 66 79 75 90 38 99 68 42 89 55 47 12 26 99 59 36 78 52 35 56 60 20 8 40 11 51 96 12 18 69 91 6 86 26 58 93 84 50 7 87 80 64 69 16 76 53 72 98 98 32 76 54 14 62 
22 24 63 34 10 74 80 77 91 71 15 92 97 26 35 61 79 84 75 19 4 21 100 81 42 51 37 17 45 3 76 76 8 25 65 42 5 90 53 62 24 57 67 95 50 38 55 45 71 36 21 22 6 94 18 5 33 46 90 91 67 13 87 93 4 98 73 50 6 28 66 25 72 86 99 97 7 56 12 23 48 77 56 69 96 85 43 82 39 47 27 29 9 20 85 14 64 33 58 75 
43 24 79 3 27 89 54 50 22 36 80 72 52 48 82 59 57 85 98 45 55 26 25 24 29 35 29 56 92 85 71 34 73 30 13 33 46 7 73 61 96 5 28 16 37 22 56 65 79 91 58 86 76 93 99 70 49 18 19 35 60 86 66 94 31 25 95 19 32 52 31 100 8 99 51 59 30 18 78 93 68 75 54 75 1 58 27 37 80 81 15 40 51 70 40 42 47 8 97 74 
92 88 46 38 24 34 17 3 28 47 41 77 75 79 96 98 80 31 27 86 100 79 6 48 50 69 18 25 81 5 39 61 84 92 53 51 1 7 24 44 96 33 48 82 86 76 93 12 49 1 99 61 72 25 89 76 57 4 87 15 64 66 97 11 31 93 80 46 9 32 51 39 23 66 78 37 14 56 54 59 21 13 29 54 21 84 42 60 72 88 10 67 45 23 58 18 40 19 95 91 
34 50 55 52 36 62 86 51 83 21 32 73 83 81 65 22 62 8 41 19 56 53 35 91 98 72 77 20 58 67 43 16 89 23 39 12 45 61 57 31 84 54 40 82 73 47 84 95 68 41 42 3 26 93 85 63 100 45 13 66 60 70 75 16 36 47 92 76 31 77 13 33 39 75 69 30 32 74 59 11 82 35 7 61 70 85 50 38 48 52 10 18 97 48 87 28 4 14 94 71 
56 38 56 91 36 62 54 69 5 30 98 65 3 92 33 43 63 68 41 71 48 48 29 89 47 36 53 34 26 55 16 58 96 40 95 52 19 32 37 32 59 91 98 23 79 66 52 6 2 31 94 49 27 59 33 24 7 93 16 20 100 1 67 55 7 62 19 54 74 58 90 22 12 57 99 46 72 69 67 100 44 79 61 11 41 70 85 17 45 73 21 9 68 28 38 90 89 18 25 82 
100 59 83 77 33 13 2 53 91 42 36 67 81 85 77 32 10 72 49 71 69 30 27 44 24 55 23 11 61 82 78 66 13 7 12 48 6 96 79 50 68 22 17 46 9 19 47 32 100 93 24 98 92 7 1 75 63 63 33 20 8 5 78 85 29 43 52 62 8 58 17 27 21 44 80 40 92 52 88 38 4 99 88 39 14 50 2 60 57 54 76 83 96 97 18 73 9 49 68 57 
95 90 69 42 20 85 24 37 49 81 89 83 24 90 98 14 76 62 52 81 93 83 35 77 91 27 34 76 43 95 28 25 15 21 72 88 30 8 56 25 47 94 30 16 62 60 65 74 50 72 3 86 61 16 84 28 13 46 66 92 1 32 68 57 73 86 66 89 6 18 94 18 82 42 91 59 23 87 77 75 29 96 13 4 85 48 53 55 70 27 45 63 69 100 58 67 54 38 40 4 
33 39 76 19 38 85 94 78 79 44 9 38 99 66 15 87 21 47 16 65 28 84 25 82 70 40 48 75 20 53 100 24 89 8 49 64 10 69 49 56 60 5 52 98 81 74 87 72 83 97 88 26 50 4 7 21 52 80 33 78 34 86 26 42 13 59 76 11 46 9 82 61 23 51 55 89 91 94 13 99 58 67 45 19 31 70 66 100 43 62 73 90 34 35 50 2 29 2 64 59 
30 74 7 32 29 66 70 81 94 7 9 58 54 12 75 83 16 41 40 3 56 56 71 78 21 77 6 63 98 79 63 14 81 80 62 82 30 3 37 94 34 42 35 48 77 1 45 66 95 69 95 65 22 52 2 29 86 96 17 93 35 46 11 89 8 39 75 100 78 53 8 69 58 49 20 11 15 40 51 90 85 91 50 74 86 62 18 93 13 51 90 85 47 88 92 96 60 55 84 24 
55 39 65 49 59 31 94 81 60 85 70 51 14 37 72 77 90 26 39 27 22 19 6 90 68 57 37 58 93 91 8 17 84 69 46 52 89 54 38 2 65 2 10 14 99 21 87 82 1 92 63 97 40 50 79 24 12 51 76 47 18 28 54 52 9 3 24 8 42 74 96 50 33 47 61 58 32 67 86 28 87 81 10 93 98 78 7 32 59 16 16 88 23 33 66 91 75 48 44 35 
10 27 10 44 38 33 36 13 83 30 84 85 86 87 46 69 89 4 74 26 16 54 66 82 28 20 17 15 44 95 22 79 78 83 76 48 6 47 33 17 23 90 72 100 82 92 12 62 72 28 48 27 32 24 14 73 81 18 64 92 64 52 22 11 31 69 88 62 60 84 86 2 90 30 93 49 18 7 41 24 32 15 68 80 71 89 43 21 6 99 50 29 74 12 8 37 40 75 94 70 
28 44 20 60 51 27 99 93 42 64 74 3 50 29 14 26 95 70 2 32 74 80 58 68 20 53 82 46 1 71 34 15 57 41 10 79 47 6 76 91 78 67 97 37 69 28 68 30 55 93 87 84 1 69 98 13 19 81 39 94 34 75 62 2 96 79 77 77 21 43 31 22 6 26 3 88 49 55 18 45 35 37 75 27 19 54 84 51 31 12 86 39 98 59 32 25 86 10 78 99 
51 36 58 85 84 31 29 42 44 67 47 62 35 71 50 14 77 86 93 15 60 18 2 98 69 52 48 56 78 51 76 30 50 47 35 96 45 9 83 68 66 21 73 23 18 76 81 20 53 38 81 34 64 24 59 20 26 48 59 80 5 91 43 40 65 58 57 66 49 32 32 11 27 88 64 63 19 95 31 7 12 91 5 77 97 53 75 68 46 8 60 92 22 84 96 87 37 34 82 1 
39 34 3 73 23 42 20 69 32 44 63 41 55 79 22 30 49 77 19 90 41 45 14 4 17 47 40 65 36 10 80 3 51 72 64 67 69 97 27 39 10 95 22 68 74 48 18 87 67 30 37 99 14 88 56 81 63 68 33 29 62 20 53 28 42 83 34 5 19 16 13 59 45 23 25 7 75 15 96 28 93 82 25 35 64 27 78 70 97 62 94 26 12 57 89 80 61 91 93 8 
97 32 87 55 41 29 72 63 51 30 19 34 16 49 22 81 2 17 83 67 69 38 82 29 41 11 74 7 74 94 15 84 32 52 24 44 42 14 23 70 8 18 94 80 55 33 93 27 20 58 96 70 73 95 95 25 44 12 12 3 66 16 23 26 59 35 19 65 4 24 79 20 68 57 75 76 100 54 86 33 6 56 79 46 31 15 66 49 30 4 5 57 60 89 9 80 48 72 63 97 
52 79 17 57 97 64 95 94 99 56 31 78 6 82 50 72 52 1 73 66 51 42 34 61 14 93 29 45 55 83 74 73 91 78 89 27 97 81 82 76 80 39 68 93 8 5 92 69 43 87 96 77 19 95 100 96 2 4 50 41 86 36 55 64 54 48 59 76 41 90 39 17 12 88 79 20 22 25 85 46 8 89 56 91 47 99 16 92 44 66 74 19 68 65 58 59 33 23 13 11 
90 88 49 60 81 1 4 77 5 33 94 55 74 18 6 99 98 9 15 48 43 95 21 10 24 83 25 30 66 7 92 61 80 23 46 2 79 14 86 9 58 100 4 12 99 80 36 66 14 81 11 93 40 47 65 6 78 87 75 3 8 27 72 58 69 98 43 84 76 97 33 45 30 67 45 86 83 57 41 89 32 29 42 7 90 73 2 63 68 59 13 20 26 28 77 44 31 69 87 91 
12 26 70 94 17 31 73 25 3 69 11 98 37 88 51 63 47 97 21 32 39 90 84 8 19 36 13 1 32 53 15 27 21 62 7 30 5 24 83 10 19 75 18 98 20 77 87 2 28 83 27 64 80 74 17 57 7 52 87 96 91 4 13 68 48 97 39 4 49 81 55 20 59 70 40 8 48 43 89 55 11 26 84 85 68 99 60 18 77 88 99 61 73 50 37 58 75 58 9 29 
41 10 44 100 71 37 25 93 83 48 2 62 14 42 4 20 24 52 60 91 63 37 89 70 46 87 70 86 12 48 88 22 92 5 45 81 95 56 93 97 6 28 75 19 44 32 80 63 57 13 58 45 71 20 99 41 64 83 18 86 39 10 43 31 89 2 25 35 73 34 91 27 22 68 79 88 27 85 17 49 39 59 21 16 15 67 68 90 8 69 31 65 81 80 76 38 84 40 82 51 
81 94 30 95 33 35 100 53 16 25 21 72 97 100 67 69 39 89 73 65 35 91 8 52 15 75 3 23 68 86 38 67 46 45 38 77 1 92 45 23 25 32 86 66 17 14 32 76 41 99 63 48 6 8 47 17 7 57 12 73 22 53 54 79 28 27 34 39 68 46 30 6 28 36 76 55 27 50 50 42 88 90 29 40 33 13 11 44 43 57 31 92 79 3 71 80 47 82 24 18 
87 94 99 93 65 91 79 9 15 98 56 51 54 60 33 82 90 39 2 16 51 59 10 66 27 50 35 10 68 41 53 75 76 98 77 85 78 17 29 29 99 52 13 47 45 58 44 32 81 42 55 94 49 95 62 18 16 30 31 80 39 85 82 57 83 31 34 89 61 13 77 5 96 26 40 96 65 84 70 25 91 34 86 63 3 36 28 73 27 7 48 17 62 64 12 56 54 78 33 88 
24 75 89 57 77 49 57 35 55 54 30 23 14 84 52 87 68 33 65 93 52 16 70 39 64 29 85 53 97 18 60 19 64 19 78 73 43 83 31 94 96 35 42 81 59 62 90 20 30 37 15 69 36 29 44 45 15 26 63 70 40 12 67 33 11 98 76 89 34 47 17 82 38 61 27 48 2 56 41 50 91 5 43 47 63 10 27 72 38 6 9 23 13 80 88 74 7 49 28 9 
2 28 16 44 77 62 46 7 73 80 39 88 19 97 13 87 87 20 27 69 46 4 52 43 62 10 71 4 82 6 63 72 99 67 12 78 63 33 23 20 82 14 57 35 45 95 21 95 78 49 36 3 93 15 86 42 44 19 37 40 81 35 13 72 25 74 29 41 68 58 53 85 27 2 94 70 1 81 68 55 9 47 31 96 71 79 58 12 100 65 57 64 77 5 15 55 80 94 56 52 
4 62 90 1 15 99 3 81 34 56 6 61 93 37 82 95 98 50 14 59 39 36 48 88 17 60 69 59 20 71 96 77 9 91 65 29 7 84 21 26 89 10 47 86 22 3 44 75 18 90 53 72 4 23 44 41 89 52 31 15 99 33 65 51 16 45 25 28 76 10 23 61 69 1 49 68 74 27 28 11 88 5 46 77 30 29 83 41 2 17 53 92 40 75 51 100 8 7 40 24 
22 37 94 71 89 46 99 74 6 54 51 2 38 77 49 83 18 75 68 26 29 76 15 84 21 98 35 92 99 79 16 43 26 34 78 31 57 22 66 23 63 65 84 18 53 82 88 4 66 79 100 27 67 47 86 52 83 30 34 70 89 55 14 36 20 94 40 43 32 48 44 85 19 1 58 72 75 36 45 62 40 88 81 27 62 33 63 38 73 57 81 3 61 50 96 52 1 3 51 41 


